,G,3PAr,FTr,TOV_pct_,OWS,DBPM,OWS_p_48,DWS_p_48,Year_3PAr,Reb_p_Vers,Defense,Val_p_Shot,_pct_Min,RAW_Contrib,Tm_Sum,Reb_p_Vers_1,Defense_1,MPG,Tm_Sum_1,Tm_Adj_1,Tm_DRtg,OStdErr,Dcontrib_1,Production,ProddashGm,True_Salary,Adjusted_Production,Yrs_Experience,Playoffs
4588,81,0.152,0.35,9.6,8.6,-0.1,0.134,0.043,0.08199999999999999,1.85,0.19,0.09,0.78,3.5,0.12,0.8,0.1,0.6,2.5,0.2,-2.1,1.4,-0.1,24400000.0,24700000.0,19100000.0,22700000.0,8.0,1
4589,80,0.035,0.32299999999999995,11.4,6.8,-0.8,0.107,0.048,0.08199999999999999,-0.3,-0.95,0.26,0.77,0.3,-2.97,-0.3,0.0,0.6,1.4,-0.3,3.2,1.4,-0.7,14000000.0,14300000.0,14500000.0,13300000.0,5.0,1
4590,82,0.066,0.41200000000000003,11.3,5.1,0.7,0.08,0.057999999999999996,0.08199999999999999,-0.56,-1.13,0.02,0.77,0.63,1.08,-0.2,-0.2,0.6,0.0,-0.1,4.4,1.4,0.5,13400000.0,13400000.0,14100000.0,12700000.0,1.0,1
4591,82,0.006999999999999999,0.486,15.3,5.8,1.4,0.092,0.07200000000000001,0.08199999999999999,0.37,-1.16,0.09,0.77,1.62,1.61,0.4,-0.1,0.6,2.8,-0.7,4.0,1.4,1.1,16800000.0,16800000.0,15700000.0,16000000.0,6.0,1
4592,82,0.051,0.365,8.7,14.9,1.4,0.23600000000000002,0.085,0.08199999999999999,3.08,2.67,0.33,0.77,7.64,6.72,0.7,0.7,0.6,4.9,0.6,2.4,1.4,1.4,45100000.0,45100000.0,31400000.0,42600000.0,6.0,1
4593,77,0.081,0.327,12.4,5.2,-0.7,0.083,0.03,0.08199999999999999,-0.44,-0.13,0.0,0.76,0.68,1.19,-0.2,0.1,0.7,2.5,0.5,-2.4,1.4,-0.6,11500000.0,12200000.0,13200000.0,11000000.0,2.0,1
4594,82,0.059000000000000004,0.295,15.1,5.9,3.0,0.09300000000000001,0.086,0.08199999999999999,3.71,2.14,0.18,0.76,4.23,6.72,1.1,0.5,0.6,4.9,0.6,2.4,1.4,2.5,29700000.0,29700000.0,23500000.0,28200000.0,3.0,1
4595,78,0.062,0.183,7.5,5.5,0.3,0.087,0.055999999999999994,0.08199999999999999,-0.01,-0.25,-0.01,0.76,0.71,1.65,-0.1,0.1,0.7,4.0,0.2,2.8,1.4,0.2,15600000.0,16300000.0,16300000.0,14900000.0,8.0,1
4596,79,0.008,0.33399999999999996,13.4,-0.9,1.4,-0.013999999999999999,0.057999999999999996,0.08199999999999999,2.48,0.46,-0.02,0.76,1.26,-0.25,0.6,0.0,0.6,0.8,-1.6,-0.9,1.4,1.1,8200000.0,8400000.0,7700000.0,6500000.0,0.0,0
4597,82,0.27699999999999997,0.515,10.2,11.7,-2.2,0.18899999999999997,0.013000000000000001,0.08199999999999999,-0.41,-0.46,0.33,0.75,3.11,0.06,-0.3,0.1,0.5,1.8,0.6,-4.4,1.4,-1.7,21400000.0,21400000.0,17200000.0,20700000.0,3.0,1
4598,80,0.087,0.248,9.8,4.4,-1.9,0.07200000000000001,0.017,0.08199999999999999,-0.79,-1.16,0.12,0.75,0.07,-2.2,-0.6,-0.1,0.6,0.8,-0.7,-2.3,1.4,-1.5,5900000.0,6000000.0,6600000.0,4600000.0,9.0,0
4599,81,0.115,0.275,15.3,2.9,-1.4,0.047,0.028999999999999998,0.08199999999999999,-0.56,-0.75,0.24,0.75,0.04,0.23,-0.4,-0.1,0.5,0.5,-1.3,0.6,1.4,-1.2,4000000.0,4000000.0,5300000.0,3000000.0,12.0,0
4600,76,0.003,0.501,13.0,5.5,0.5,0.08900000000000001,0.057999999999999996,0.08199999999999999,1.33,-0.77,0.12,0.74,2.2,0.76,-0.2,-0.1,0.7,1.6,-0.8,-0.5,1.4,0.5,15100000.0,16200000.0,14300000.0,14800000.0,4.0,0
4601,79,0.256,0.5870000000000001,20.4,11.2,0.9,0.183,0.068,0.08199999999999999,8.24,-0.46,0.85,0.74,5.13,1.65,2.2,0.1,0.6,4.0,0.2,2.8,1.4,0.9,35200000.0,36500000.0,26600000.0,34500000.0,11.0,1
4602,80,0.006999999999999999,0.273,8.8,6.1,1.6,0.1,0.06,0.08199999999999999,1.31,0.68,0.07,0.74,3.42,0.76,0.4,-0.4,0.5,1.6,-0.8,-0.5,1.4,1.4,20600000.0,21100000.0,16600000.0,20300000.0,9.0,0
4603,77,0.040999999999999995,0.297,10.1,2.3,-1.4,0.038,0.024,0.08199999999999999,-0.29,0.46,-0.03,0.73,0.66,4.19,0.2,0.2,0.6,5.2,-1.2,-3.2,1.4,-1.2,4600000.0,4900000.0,6200000.0,3600000.0,6.0,0
4604,77,0.201,0.319,11.2,5.7,-1.3,0.094,0.033,0.08199999999999999,1.31,0.54,0.38,0.73,2.46,-2.2,0.1,0.4,0.6,0.8,-0.7,-2.3,1.4,-1.0,16500000.0,17500000.0,14400000.0,16500000.0,7.0,0
4605,79,0.011000000000000001,0.27899999999999997,9.7,4.5,0.2,0.075,0.049,0.08199999999999999,-1.18,0.15,-0.13,0.73,-0.25,0.58,-0.5,0.0,0.5,0.4,1.0,0.8,1.4,0.1,10100000.0,10500000.0,12700000.0,10100000.0,3.0,1
4606,82,0.409,0.237,11.0,2.5,-0.1,0.040999999999999995,0.057999999999999996,0.08199999999999999,-1.47,0.04,0.09,0.72,0.14,1.61,-1.0,0.2,0.4,2.8,-0.7,4.0,1.4,-0.2,9600000.0,9600000.0,11100000.0,9200000.0,2.0,1
4607,82,0.14300000000000002,0.392,12.9,8.0,1.9,0.134,0.075,0.08199999999999999,4.49,0.82,0.26,0.72,4.22,2.71,1.8,0.2,0.4,4.0,0.3,3.4,1.4,1.5,31000000.0,31000000.0,24400000.0,31400000.0,7.0,1
4608,77,0.012,0.203,8.6,3.7,0.3,0.062,0.05,0.08199999999999999,0.02,-0.18,0.0,0.72,1.59,-0.36,0.0,0.0,0.6,0.5,-1.3,-0.1,1.4,0.3,11000000.0,11600000.0,10400000.0,10400000.0,2.0,0
4609,82,0.0,0.37200000000000005,16.9,1.8,0.5,0.031,0.043,0.08199999999999999,-3.58,-1.01,-0.08,0.71,-0.85,-2.2,-1.3,-0.4,0.4,0.8,-0.7,-2.3,1.4,0.4,1500000.0,1500000.0,3400000.0,1300000.0,10.0,0
4610,77,0.038,0.5379999999999999,16.0,9.5,-0.5,0.16399999999999998,0.055999999999999994,0.08199999999999999,3.16,0.74,0.58,0.7,2.65,0.46,0.6,0.4,0.5,1.9,0.7,1.7,1.4,-0.3,23800000.0,25300000.0,20600000.0,24500000.0,3.0,1
4611,79,0.028999999999999998,0.264,17.5,3.2,0.3,0.055,0.047,0.08199999999999999,2.98,-0.25,0.14,0.7,-0.02,0.58,0.9,0.1,0.4,0.4,1.0,0.8,1.4,0.2,10800000.0,11100000.0,12800000.0,11100000.0,1.0,1
4612,82,0.193,0.18100000000000002,16.1,0.9,1.0,0.016,0.042,0.08199999999999999,1.74,0.25,0.07,0.7,1.07,0.76,0.7,0.2,0.4,1.6,-0.8,-0.5,1.4,0.7,9800000.0,9800000.0,9100000.0,8900000.0,7.0,0
4613,82,0.054000000000000006,0.314,12.9,3.4,2.5,0.06,0.091,0.08199999999999999,-1.93,-0.69,-0.14,0.69,0.53,-2.97,0.0,-0.2,0.4,1.4,-0.3,3.2,1.4,1.8,13900000.0,13900000.0,13800000.0,14500000.0,4.0,1
4614,76,0.003,0.513,22.8,2.6,1.9,0.046,0.063,0.08199999999999999,1.5,-1.29,0.03,0.69,1.06,-2.27,1.0,-0.2,0.5,0.1,-0.2,0.2,1.4,1.4,13000000.0,14000000.0,13300000.0,13700000.0,5.0,1
4615,80,0.139,0.213,10.2,6.9,0.1,0.122,0.049,0.08199999999999999,0.86,-0.34,0.23,0.69,1.59,0.46,-0.1,0.1,0.4,1.9,0.7,1.7,1.4,0.1,18900000.0,19300000.0,17500000.0,19700000.0,4.0,1
4616,80,0.168,0.249,12.4,6.3,-1.0,0.111,0.040999999999999995,0.08199999999999999,1.31,0.24,0.36,0.69,1.25,2.02,0.1,0.3,0.4,2.3,0.0,0.4,1.4,-0.7,13200000.0,13500000.0,13400000.0,13900000.0,6.0,1
4617,79,0.21899999999999997,0.363,17.3,5.5,-1.7,0.09699999999999999,0.027000000000000003,0.08199999999999999,2.61,-0.82,0.55,0.69,0.94,-5.63,0.4,0.0,0.4,-0.5,-0.4,-2.0,1.4,-1.2,12000000.0,12400000.0,10900000.0,12000000.0,4.0,0
4618,82,0.008,0.243,12.5,6.0,-0.2,0.106,0.040999999999999995,0.08199999999999999,-1.05,-0.25,0.11,0.68,0.66,0.58,-0.4,0.1,0.3,0.4,1.0,0.8,1.4,-0.2,13600000.0,13600000.0,14000000.0,14400000.0,3.0,1
4619,74,0.006,0.414,10.7,3.8,1.1,0.067,0.064,0.08199999999999999,-0.97,0.58,-0.05,0.68,1.23,-1.49,-0.1,-0.2,0.5,-0.2,-1.1,1.7,1.4,0.8,11300000.0,12400000.0,11600000.0,11600000.0,2.0,0
4620,78,0.135,0.33899999999999997,17.1,6.2,-1.3,0.111,0.05,0.08199999999999999,0.09,-0.39,0.49,0.68,0.18,1.61,-0.3,0.1,0.4,2.8,-0.7,4.0,1.4,-1.0,9400000.0,9800000.0,11100000.0,9500000.0,3.0,1
4621,82,0.161,0.18899999999999997,10.4,3.6,1.9,0.065,0.079,0.08199999999999999,-0.76,-1.31,-0.01,0.67,0.46,-2.97,-0.7,-0.4,0.3,1.4,-0.3,3.2,1.4,1.5,13300000.0,13300000.0,13300000.0,14200000.0,10.0,1
4622,81,0.332,0.359,14.7,9.2,0.2,0.165,0.07,0.08199999999999999,2.58,0.79,0.62,0.67,3.17,2.71,0.4,0.4,0.3,4.0,0.3,3.4,1.4,0.2,25600000.0,25900000.0,21700000.0,27600000.0,5.0,1
4623,77,0.154,0.175,11.4,1.9,-0.3,0.035,0.045,0.08199999999999999,-1.04,-0.3,0.03,0.67,0.28,-2.92,-0.8,0.1,0.4,-1.2,-1.2,-0.1,1.4,-0.2,5700000.0,6000000.0,5500000.0,4600000.0,1.0,0
4624,78,0.008,0.37799999999999995,9.7,6.6,1.8,0.11900000000000001,0.069,0.08199999999999999,0.53,0.23,-0.03,0.67,2.39,6.72,0.9,0.0,0.4,4.9,0.6,2.4,1.4,1.2,20200000.0,21200000.0,19000000.0,21800000.0,3.0,1
4625,82,0.048,0.649,14.1,7.4,-0.4,0.135,0.03,0.08199999999999999,2.43,-1.24,0.17,0.66,1.8,0.06,0.7,-0.2,0.3,1.8,0.6,-4.4,1.4,-0.2,14800000.0,14800000.0,13400000.0,16000000.0,5.0,1
4626,82,0.20800000000000002,0.141,7.1,3.6,0.0,0.066,0.054000000000000006,0.08199999999999999,-2.06,-0.36,-0.04,0.66,-0.28,1.65,-1.0,0.1,0.3,4.0,0.2,2.8,1.4,0.0,9700000.0,9700000.0,11700000.0,10200000.0,7.0,1
4627,74,0.035,0.402,14.4,2.4,0.7,0.045,0.063,0.08199999999999999,0.49,-0.08,0.0,0.66,1.11,0.23,0.4,-0.2,0.4,0.5,-1.3,0.6,1.4,0.5,8500000.0,9300000.0,8300000.0,7900000.0,0.0,0
4628,81,0.07,0.29100000000000004,17.2,3.4,3.0,0.063,0.079,0.08199999999999999,4.45,3.23,0.19,0.65,3.87,2.02,1.9,1.1,0.3,2.3,0.0,0.4,1.4,2.1,24700000.0,25000000.0,20000000.0,27300000.0,6.0,1
4629,75,0.035,0.215,13.3,1.3,0.9,0.024,0.065,0.08199999999999999,1.02,-0.42,0.01,0.65,-0.41,1.08,-0.1,-0.1,0.4,0.0,-0.1,4.4,1.4,0.6,7300000.0,7900000.0,9700000.0,7200000.0,2.0,1
4630,79,0.257,0.257,9.9,4.1,-0.1,0.076,0.04,0.08199999999999999,-0.3,1.22,0.14,0.66,1.31,0.12,-0.6,0.4,0.3,2.5,0.2,-2.1,1.4,0.0,13300000.0,13700000.0,13100000.0,14600000.0,7.0,1
4631,72,0.08800000000000001,0.16899999999999998,15.6,-0.7,0.6,-0.013000000000000001,0.053,0.08199999999999999,0.88,1.61,0.12,0.65,0.4,0.23,0.0,0.5,0.5,0.5,-1.3,0.6,1.4,0.4,5300000.0,5900000.0,6200000.0,4500000.0,1.0,0
4632,80,0.0,0.518,15.8,4.6,1.4,0.086,0.07200000000000001,0.08199999999999999,-2.28,-1.17,0.03,0.65,0.2,2.71,-0.7,-0.3,0.3,4.0,0.3,3.4,1.4,0.9,11900000.0,12100000.0,13800000.0,13100000.0,9.0,1
4633,80,0.0,0.384,22.5,1.2,3.8,0.023,0.08,0.08199999999999999,-4.06,0.51,-0.11,0.65,0.4,-1.93,-1.3,-0.5,0.3,0.7,0.0,2.5,1.4,2.7,12100000.0,12400000.0,12800000.0,13300000.0,8.0,1
4634,80,0.165,0.18600000000000003,12.1,3.1,-2.0,0.057999999999999996,0.015,0.08199999999999999,0.68,-1.29,0.03,0.65,-0.29,0.06,0.1,-0.2,0.3,1.8,0.6,-4.4,1.4,-1.4,5200000.0,5300000.0,5900000.0,4400000.0,4.0,1
4635,73,0.028999999999999998,0.392,17.9,3.5,-1.7,0.065,0.035,0.08199999999999999,2.72,0.06,0.52,0.65,0.91,-2.92,0.8,0.3,0.4,-1.2,-1.2,-0.1,1.4,-1.1,8400000.0,9400000.0,7900000.0,7800000.0,1.0,0
4636,74,0.057,0.292,14.4,3.1,1.4,0.057,0.043,0.08199999999999999,1.37,-0.49,0.08,0.65,1.52,-2.2,0.3,-0.1,0.4,0.8,-0.7,-2.3,1.4,1.0,11800000.0,13000000.0,11100000.0,12500000.0,7.0,0
4637,79,0.18600000000000003,0.254,13.5,1.2,1.9,0.022000000000000002,0.063,0.08199999999999999,0.93,1.55,0.01,0.64,2.07,0.23,0.6,0.3,0.3,0.5,-1.3,0.6,1.4,1.3,12800000.0,13200000.0,11000000.0,13600000.0,2.0,0
4638,77,0.002,0.317,10.9,3.6,-0.8,0.069,0.034,0.08199999999999999,0.86,-0.42,0.11,0.64,1.46,-0.25,0.5,-0.4,0.3,0.8,-1.6,-0.9,1.4,-0.5,8800000.0,9300000.0,7100000.0,7900000.0,6.0,0
4639,80,0.011000000000000001,0.41,19.1,2.0,2.3,0.038,0.057,0.08199999999999999,0.31,0.54,0.02,0.64,1.66,-2.92,0.6,0.2,0.2,-1.2,-1.2,-0.1,1.4,1.6,11700000.0,12000000.0,9300000.0,11800000.0,2.0,0
4640,81,0.002,0.287,13.2,1.3,-0.6,0.025,0.057,0.08199999999999999,-2.32,-1.71,-0.22,0.63,-2.9,2.71,-0.6,-0.4,0.2,4.0,0.3,3.4,1.4,-0.6,-2300000.0,-2400000.0,3100000.0,-1100000.0,4.0,1
4641,73,0.086,0.375,10.6,4.4,1.6,0.084,0.069,0.08199999999999999,-1.68,-0.29,-0.07,0.63,0.59,1.65,-0.4,-0.2,0.4,4.0,0.2,2.8,1.4,1.0,13100000.0,14600000.0,15000000.0,14900000.0,6.0,1
4642,73,0.022000000000000002,0.32799999999999996,14.0,4.3,0.6,0.083,0.04,0.08199999999999999,-0.27,0.17,0.01,0.63,1.14,-0.91,0.3,0.0,0.4,0.0,0.6,-1.0,1.4,0.4,13200000.0,14800000.0,13900000.0,15100000.0,3.0,1
4643,67,0.133,0.564,12.6,10.3,0.8,0.198,0.06,0.08199999999999999,4.94,0.3,0.38,0.62,6.2,-0.36,2.3,0.2,0.6,1.0,-0.2,-0.6,1.4,0.6,34300000.0,41800000.0,27600000.0,39900000.0,6.0,1
4644,82,0.003,0.311,11.6,0.6,1.2,0.012,0.06,0.08199999999999999,-1.75,-0.28,-0.21,0.63,-1.52,-1.93,-0.8,-0.3,0.2,0.7,0.0,2.5,1.4,0.8,3100000.0,3100000.0,4900000.0,2600000.0,7.0,1
4645,81,0.083,0.46799999999999997,13.4,2.8,-1.0,0.055,0.025,0.08199999999999999,-1.11,-0.16,0.07,0.63,-0.07,-5.04,-0.4,0.1,0.2,-1.0,-0.5,-2.1,1.4,-0.7,5700000.0,5800000.0,4800000.0,4600000.0,4.0,0
4646,76,0.057,0.361,10.7,2.4,-0.3,0.047,0.057999999999999996,0.08199999999999999,-0.33,-0.74,-0.13,0.63,-1.61,0.46,-0.5,-0.2,0.3,1.9,0.7,1.7,1.4,-0.3,3500000.0,3700000.0,6700000.0,3200000.0,9.0,1
4647,80,0.003,0.335,14.7,-0.3,0.5,-0.006,0.04,0.08199999999999999,-2.52,-0.11,-0.19,0.62,-1.19,-5.04,-0.9,0.0,0.2,-1.0,-0.5,-2.1,1.4,0.3,700000.0,700000.0,2300000.0,800000.0,1.0,0
4648,69,0.006,0.244,8.6,3.1,-0.9,0.061,0.039,0.08199999999999999,-2.47,-1.52,-0.07,0.62,-1.49,-1.93,-1.3,-0.2,0.5,0.7,0.0,2.5,1.4,-0.7,3200000.0,3600000.0,6800000.0,3000000.0,7.0,1
4649,81,0.013000000000000001,0.48,15.5,3.1,1.1,0.061,0.06,0.08199999999999999,0.52,0.88,-0.07,0.61,0.87,-0.91,0.9,-0.2,0.1,0.0,0.6,-1.0,1.4,0.7,11800000.0,12000000.0,11700000.0,13500000.0,1.0,1
4650,81,0.001,0.381,13.9,6.1,0.0,0.121,0.077,0.08199999999999999,-2.5,0.02,-0.01,0.62,0.35,0.58,-0.3,-0.2,0.1,0.4,1.0,0.8,1.4,0.0,11300000.0,11400000.0,12400000.0,13100000.0,14.0,1
4651,80,0.016,0.429,16.0,1.3,1.5,0.025,0.061,0.08199999999999999,-1.74,-0.13,-0.13,0.61,-0.24,-0.36,-0.9,-0.1,0.2,1.0,-0.2,-0.6,1.4,1.0,5200000.0,5300000.0,5600000.0,4500000.0,10.0,1
4652,75,0.152,0.311,9.3,4.5,-1.9,0.09,0.022000000000000002,0.08199999999999999,-2.79,-1.65,0.02,0.61,-0.73,-2.27,-0.9,-0.2,0.3,0.1,-0.2,0.2,1.4,-1.3,4100000.0,4400000.0,5400000.0,3600000.0,10.0,1
4653,64,0.024,0.321,12.9,1.9,-2.1,0.038,0.032,0.08199999999999999,1.81,-1.29,0.18,0.61,0.77,-0.36,0.6,-0.2,0.6,0.5,-1.3,-0.1,1.4,-1.4,6800000.0,8500000.0,8100000.0,6800000.0,12.0,0
4654,82,0.036000000000000004,0.223,10.3,1.0,0.6,0.02,0.057,0.08199999999999999,0.77,-0.66,-0.05,0.6,-0.87,-2.97,0.3,0.0,0.1,1.4,-0.3,3.2,1.4,0.3,6300000.0,6300000.0,6900000.0,5900000.0,11.0,1
4655,80,0.10300000000000001,0.11,13.7,1.5,-1.3,0.031,0.026000000000000002,0.08199999999999999,0.17,-0.41,0.23,0.6,-0.42,-0.25,-0.3,0.1,0.1,0.8,-1.6,-0.9,1.4,-0.9,300000.0,300000.0,1700000.0,700000.0,10.0,0
4656,80,0.011000000000000001,0.27,13.4,2.3,-0.5,0.048,0.040999999999999995,0.08199999999999999,-1.04,-0.85,-0.14,0.6,-0.78,0.12,0.1,-0.2,0.1,2.5,0.2,-2.1,1.4,-0.3,3300000.0,3400000.0,4400000.0,2800000.0,5.0,1
4657,73,0.015,0.369,12.6,2.9,2.4,0.059000000000000004,0.077,0.08199999999999999,1.15,0.69,-0.07,0.59,0.88,2.71,0.6,0.1,0.3,4.0,0.3,3.4,1.4,1.5,14100000.0,15700000.0,15800000.0,17000000.0,6.0,1
4658,66,0.397,0.37200000000000005,12.7,5.8,-2.8,0.11900000000000001,0.009000000000000001,0.08199999999999999,2.77,0.43,0.63,0.6,3.72,-1.49,0.4,0.4,0.5,2.6,-1.1,-6.5,1.4,-1.6,18200000.0,22400000.0,15600000.0,22000000.0,5.0,0
4659,82,0.040999999999999995,0.188,8.1,2.3,-1.6,0.048,0.037000000000000005,0.08199999999999999,-1.65,-0.97,-0.13,0.58,-1.31,-0.36,-0.7,-0.1,0.0,1.0,-0.2,-0.6,1.4,-1.0,200000.0,200000.0,2300000.0,500000.0,6.0,1
4660,82,0.282,0.172,9.1,1.4,-1.9,0.028999999999999998,0.025,0.08199999999999999,-2.27,-0.93,-0.04,0.59,-1.24,-5.63,-1.1,-0.1,0.0,-0.5,-0.4,-2.0,1.4,-1.3,1200000.0,1200000.0,2200000.0,1100000.0,0.0,0
4661,70,0.006,0.105,8.0,0.6,-0.2,0.013000000000000001,0.023,0.08199999999999999,-4.07,-0.16,-0.23,0.59,-1.0,-1.49,-1.9,-0.4,0.3,2.6,-1.1,-6.5,1.4,0.0,-3000000.0,-3700000.0,1000000.0,-500000.0,5.0,0
4662,82,0.022000000000000002,0.43799999999999994,16.1,3.6,3.1,0.07400000000000001,0.099,0.08199999999999999,-1.47,1.76,-0.01,0.58,1.39,1.65,-0.2,0.1,0.0,4.0,0.2,2.8,1.4,2.0,16000000.0,16000000.0,15700000.0,19600000.0,1.0,1
4663,70,0.031,0.265,10.7,2.2,0.4,0.046,0.054000000000000006,0.08199999999999999,0.29,-0.4,-0.01,0.58,0.73,-1.49,0.3,-0.2,0.3,-0.2,-1.1,1.7,1.4,0.3,8400000.0,9600000.0,8400000.0,8700000.0,3.0,0
4664,71,0.017,0.28800000000000003,20.3,0.3,1.7,0.006999999999999999,0.054000000000000006,0.08199999999999999,4.49,-0.32,0.11,0.58,0.79,-0.36,1.3,0.0,0.3,0.5,-1.3,-0.1,1.4,1.1,6800000.0,7700000.0,6400000.0,6400000.0,7.0,0
4665,81,0.023,0.20600000000000002,17.4,3.1,-0.9,0.065,0.035,0.08199999999999999,3.26,0.81,0.39,0.58,-0.46,-5.04,0.8,0.5,0.0,-1.0,-0.5,-2.1,1.4,-0.6,3600000.0,3600000.0,3100000.0,2800000.0,3.0,0
4666,77,0.105,0.363,10.7,4.4,1.3,0.09300000000000001,0.059000000000000004,0.08199999999999999,0.99,0.41,0.0,0.58,1.3,0.46,0.8,0.2,0.1,1.9,0.7,1.7,1.4,0.7,15800000.0,16800000.0,15900000.0,19600000.0,2.0,1
4667,73,0.017,0.247,11.2,1.6,1.0,0.034,0.063,0.08199999999999999,-1.38,-0.11,-0.12,0.57,-0.54,1.61,-0.5,0.0,0.2,2.8,-0.7,4.0,1.4,0.6,4900000.0,5400000.0,6700000.0,4800000.0,4.0,1
4668,60,0.195,0.18,14.6,3.0,1.9,0.064,0.076,0.08199999999999999,3.66,0.8,0.18,0.58,2.03,0.58,0.2,0.2,0.6,0.4,1.0,0.8,1.4,1.3,18200000.0,24600000.0,19800000.0,22800000.0,11.0,1
4669,79,0.0,0.27399999999999997,13.4,1.9,-0.1,0.04,0.049,0.08199999999999999,-1.09,-1.79,-0.2,0.58,-1.37,6.72,-0.1,-0.3,0.1,4.9,0.6,2.4,1.4,-0.2,2100000.0,2100000.0,5200000.0,1900000.0,10.0,1
4670,79,0.05,0.195,12.1,2.3,-2.4,0.049,0.021,0.08199999999999999,-0.1,-1.15,0.16,0.56,-1.82,-0.36,-0.4,-0.1,0.0,1.0,-0.2,-0.6,1.4,-1.5,-2300000.0,-2400000.0,1400000.0,-500000.0,12.0,1
4671,82,0.023,0.16899999999999998,22.6,1.0,0.9,0.022000000000000002,0.051,0.08199999999999999,3.31,1.97,0.15,0.56,0.23,-0.91,1.3,0.7,0.0,0.0,0.6,-1.0,1.4,0.5,8400000.0,8400000.0,7800000.0,8700000.0,0.0,1
4672,82,0.008,0.5489999999999999,12.5,4.3,0.4,0.092,0.055,0.08199999999999999,-1.6,-0.42,-0.05,0.56,0.07,2.02,-0.4,-0.2,0.0,2.3,0.0,0.4,1.4,0.3,6700000.0,6700000.0,6500000.0,6500000.0,9.0,1
4673,82,0.0,0.364,20.6,0.0,1.5,0.0,0.043,0.08199999999999999,-3.35,-1.09,-0.21,0.56,-1.08,-5.63,-1.0,-0.5,0.0,-0.5,-0.4,-2.0,1.4,1.0,1700000.0,1700000.0,2200000.0,1400000.0,7.0,0
4674,73,0.003,0.33799999999999997,15.3,2.2,1.7,0.048,0.065,0.08199999999999999,1.22,1.28,0.11,0.56,1.79,-1.49,0.7,0.3,0.1,-0.2,-1.1,1.7,1.4,1.0,12900000.0,14400000.0,12300000.0,16500000.0,2.0,0
4675,75,0.209,0.331,13.7,4.0,-1.5,0.087,0.031,0.08199999999999999,0.59,0.49,0.31,0.56,0.28,0.12,-0.2,0.4,0.1,2.5,0.2,-2.1,1.4,-0.9,7700000.0,8300000.0,7800000.0,8100000.0,5.0,1
4676,67,0.032,0.231,10.3,2.3,0.4,0.051,0.071,0.08199999999999999,1.16,-0.7,-0.11,0.55,0.05,1.08,0.9,-0.1,0.3,0.0,-0.1,4.4,1.4,0.1,8100000.0,9700000.0,10800000.0,9700000.0,8.0,1
4677,64,0.006999999999999999,0.507,16.9,0.0,0.6,-0.001,0.068,0.08199999999999999,-1.17,-0.23,-0.1,0.55,-0.64,-2.92,-0.4,-0.3,0.4,-1.2,-1.2,-0.1,1.4,0.3,1000000.0,900000.0,2900000.0,1000000.0,2.0,0
4678,82,0.10099999999999999,0.557,12.8,3.2,0.7,0.071,0.064,0.08199999999999999,-1.92,-0.81,-0.12,0.55,-0.44,1.65,0.0,-0.1,-0.1,4.0,0.2,2.8,1.4,0.3,7200000.0,7200000.0,8100000.0,7800000.0,5.0,1
4679,68,0.053,0.256,15.3,1.2,-0.2,0.026000000000000002,0.04,0.08199999999999999,0.46,-0.18,0.06,0.54,-0.51,-2.27,0.2,0.1,0.2,0.1,-0.2,0.2,1.4,-0.2,4400000.0,5100000.0,5700000.0,4200000.0,5.0,1
4680,76,0.040999999999999995,0.267,16.7,2.8,0.2,0.063,0.054000000000000006,0.08199999999999999,0.69,1.04,0.26,0.54,-0.2,-2.27,-0.3,0.5,0.0,0.1,-0.2,0.2,1.4,0.2,5800000.0,6100000.0,5600000.0,5500000.0,12.0,1
4681,64,0.272,0.457,15.5,0.8,-1.2,0.018000000000000002,0.028999999999999998,0.08199999999999999,-0.49,-0.34,0.19,0.54,0.01,-0.25,-0.4,0.1,0.3,0.8,-1.6,-0.9,1.4,-0.8,2100000.0,2400000.0,3300000.0,1800000.0,0.0,0
4682,82,0.006999999999999999,0.252,14.4,1.7,1.7,0.037000000000000005,0.06,0.08199999999999999,-1.98,0.58,-0.17,0.54,0.29,-0.91,-0.5,0.1,-0.1,0.0,0.6,-1.0,1.4,1.1,8400000.0,8400000.0,7500000.0,8900000.0,6.0,1
4683,82,0.037000000000000005,0.312,15.1,2.5,-0.2,0.057,0.039,0.08199999999999999,-1.06,-0.52,0.01,0.53,-0.37,2.02,-0.2,-0.1,-0.1,2.3,0.0,0.4,1.4,-0.2,4500000.0,4500000.0,4500000.0,4000000.0,7.0,1
4684,68,0.066,0.126,25.3,-0.4,-0.5,-0.01,0.048,0.08199999999999999,3.1,0.29,0.36,0.53,-1.16,-1.49,0.9,0.3,0.2,-0.2,-1.1,1.7,1.4,-0.4,-500000.0,-800000.0,2000000.0,100000.0,2.0,0
4685,66,0.006,0.221,12.8,1.7,0.5,0.039,0.057,0.08199999999999999,-0.02,-0.92,-0.12,0.53,-0.72,0.46,0.0,-0.2,0.2,1.9,0.7,1.7,1.4,0.2,6000000.0,7200000.0,9200000.0,7000000.0,5.0,1
4686,70,0.161,0.306,11.1,2.0,-1.5,0.046,0.023,0.08199999999999999,-0.32,-0.48,0.13,0.53,-0.16,-5.04,-0.5,0.0,0.1,-1.0,-0.5,-2.1,1.4,-0.8,4600000.0,5200000.0,4200000.0,4000000.0,2.0,0
